Product_Name,Product_Price,Product_Url,Product_Reviews,Product_Rating
COSMUS Eternal Laptop Backpack 20 Ltrs Polyester Bags for 15.6-inch Laptops,932,www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjU5NzA2ODMyMzYzNzQ2OjE2ODUxNzg5NzM6c3BfYXRmX25leHQ6MjAwMzU1Nzg3Nzg2OTg6OjA6Og&url=%2FCOSMUS-Eternal-Backpack-Polyester-15-6-inch%2Fdp%2FB09SWVPZD4%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685178973%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,17,3.5 
"ARCTIC HUNTER 15.6"" Laptop Bag (Flair) Anti-Theft Built-in Combination Lock, Side Bottle Pockets, Expandable, Waterproof for Office College Men Women","2,590",www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjU5NzA2ODMyMzYzNzQ2OjE2ODUxNzg5NzM6c3BfYXRmX25leHQ6MjAxNTMwMjM2MzIzOTg6OjA6Og&url=%2FWALKENT-Flair-Expandable-Anti-Theft-Waterproof%2Fdp%2FB09BVSNMS2%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685178973%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,56,4.2 
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,990,www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-131,"2,670",4.4 
"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual","1,669",www.amazon.in/Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-132,18,3.7 
"Bennett 15.6 inch Laptop Bag Men/Women, 25 L Water Resistant School/College Backpack with Padded Laptop Compartment for Apple/Dell/Lenovo/Asus/Hp/Mi/MacBook/Ultrabook/Thinkpad/Ideapad (Blue)",512,www.amazon.in/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-133,575,3.9 
LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpackâ€¦,598,www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-134,26,3.9 
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,420",www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-135,"2,231",4.2 
Okami ZenPack UNO Minimal Laptop Messenger Bag X Briefcase,"1,999",www.amazon.in/Okami-ZenPack-Minimal-Messenger-Briefcase/dp/B0BVZT69JN/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-136,19,4.3 
Wooum Anti Theft Laptop Bag - Backpack For Laptop and Tablet of 15.6 Inch Thick Padded Compartment - Light Weight - Water Resistance â€“ Anti Theft (Black),474,www.amazon.in/Wooum-Anti-Theft-Laptop-Bag/dp/B0BYP7SJ4Q/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-137,7,4.8 
ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Black),499,www.amazon.in/ADISA-Laptop-Backpack-College-z-Black/dp/B09TPY1G1W/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-138,806,3.9 
HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"1,599",www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjU5NzA2ODMyMzYzNzQ2OjE2ODUxNzg5NzM6c3BfbXRmOjIwMTA3NTk1NzIxNDk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Computer-17-3-inch%2Fdp%2FB083N53TWB%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685178973%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAGHKR430JFM4U,"3,799",4.2 
The Metro Movers: Black Laptop Backpack by TannTrim,"4,560",www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjU5NzA2ODMyMzYzNzQ2OjE2ODUxNzg5NzM6c3BfbXRmOjIwMTM0MDQ5NzQwMTk4OjowOjo&url=%2FMetro-Movers-Laptop-Backpack-TannTrim%2Fdp%2FB0899SHT82%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685178973%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2,4.5 
"Luv Lap LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",319,www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-141,641,4.4 
Arctic Hunter Backpack Premium Business Backpack for Men Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Padded College Backpack for Men,"5,699",www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-142,99,4.3 
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,www.amazon.in/FUR-JADEN-Backpack-Compartment-Organizer/dp/B0BYSZ3TKW/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-143,100,4.6 
Bennettâ„¢ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),512,www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-144,"5,751",4.0 
"The Purple Tree Multifunction Waterproof Laptop Travel Backpack with Shoe Compartment, Shoulder Bag, 35 L Laptop Backpack with USB Charging, Flight Cabin Backpack, Antitheft Zipper Bag","2,499",www.amazon.in/Purple-Tree-Multifunction-Waterproof-Compartment/dp/B0BKSXQBXX/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-145,21,3.5 
ADISA Women's Girls Party Sling Bag Crossbody,399,www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-146,114,3.7 
"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",849,www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-147,"1,085",3.8 
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,990,www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1685178973&sprefix=ba%2Caps%2C283&sr=8-148,"2,420",4.4 
M MEDLER Vortex Large 35 L Waterproof Laptop Backpack With Raincover and Reflective Strip - Blue,799,www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjU5NzA2ODMyMzYzNzQ2OjE2ODUxNzg5NzM6c3BfYnRmOjIwMTU2NTEzODExMjk4OjowOjo&url=%2FMEDLER-Waterproof-Backpack-Raincover-Reflective%2Fdp%2FB0C53K2YZ1%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685178973%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,None,None
ZIPLOC Polyester 42 Liters Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),"1,599",www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjU5NzA2ODMyMzYzNzQ2OjE2ODUxNzg5NzM6c3BfYnRmOjIwMTM4MDM4OTk0Mzk4OjowOjo&url=%2FZIPLOC-Polyester-Waterproof-Backpack-Business%2Fdp%2FB099FFLQ5Q%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685178973%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,12,3.5 
"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",529,www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDk4NDMwNTI3MzEzNDEzOjE2ODUxNzkwMDI6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179002%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"15,937",3.9 
"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,499",www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDk4NDMwNTI3MzEzNDEzOjE2ODUxNzkwMDI6c3BfYXRmX25leHQ6MjAxMTAxODE1MTExOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179002%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,168,4.3 
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,990,www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-147,"2,420",4.4 
TabelitoÂ® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey),549,www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-148,"1,736",4.1 
LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpackâ€¦,598,www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-149,26,3.9 
F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"1,149",www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-150,239,4.4 
Wildcraft 44 cms Polyester Black Laptop Bag (8903338054290),"1,589",www.amazon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-151,652,4.3 
"Gizga Essentials Travel Toiletry Kit Bag for Men & Women, Travel Organizer Case with Handle & Hook, Premium Zipper, Multiple Pockets, Multi-Utility Pouch for Shaving Makeup Cosmetics, Light Grey",413,www.amazon.in/Gizga-Essentials-Organizer-Multi-Utility-Cosmetics/dp/B09WVRKYCJ/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-152,118,4.3 
"Walkent Waterproof 15.6 inch Laptop Bag 39L (Model Identity, Black) 180Â° Openable, Anti-Theft, External USB, Expandable for Office, Home, College, Men Women","2,990",www.amazon.in/WALKENT-Waterproof-Identity-Anti-Theft-Expandable/dp/B0B65SCVRX/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-153,13,3.9 
"Storite Pack of 2 Heavy Duty Canvas Grocery Shopping Bags with Reinforced Handles (40x20x33-cm, Green)",528,www.amazon.in/Storite-Grocery-Shopping-Reinforced-40x20x33-cm/dp/B079T66RBW/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-154,"2,141",4.3 
MOKOBARA The Transit Backpack Laptop Bag for Men and Women,"5,999",www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDk4NDMwNTI3MzEzNDEzOjE2ODUxNzkwMDI6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179002%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,592,4.5 
"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDk4NDMwNTI3MzEzNDEzOjE2ODUxNzkwMDI6c3BfbXRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179002%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,442,4.1 
"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","6,999",www.amazon.in/Mokobara-Backpack-Leather-Resistant-Laptop/dp/B0B7X81X69/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-157,51,4.5 
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,www.amazon.in/FUR-JADEN-Backpack-Compartment-Organizer/dp/B0BYSZ3TKW/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-158,100,4.6 
Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,199",www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-159,"1,223",4.1 
Okami ZenPack UNO Minimal Laptop Messenger Bag X Briefcase,"1,999",www.amazon.in/Okami-ZenPack-Minimal-Messenger-Briefcase/dp/B0BVZT69JN/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-160,19,4.3 
"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",499,www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-161,787,4.2 
FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,799,www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Grey/dp/B07FM9BSKW/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-162,"6,005",4.0 
Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover,899,www.amazon.in/Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDGZ32L/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-163,433,4.0 
Contacts 15 inch Everyday Laptop Versatile Backpack with USB Charging Port | Multi functional Bagpack (Grey)â€¦,999,www.amazon.in/CONTACTS-Backpack-Lighweight-Versatile-Charging/dp/B085WPWY1W/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1685179002&sprefix=ba%2Caps%2C283&sr=8-164,"1,097",3.8 
"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","6,999",www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDk4NDMwNTI3MzEzNDEzOjE2ODUxNzkwMDI6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_165_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179002%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,51,4.5 
Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,"1,999",www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDk4NDMwNTI3MzEzNDEzOjE2ODUxNzkwMDI6c3BfYnRmOjIwMTE2ODgyMTgxMDk4OjowOjo&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179002%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,73,4.4 
"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",529,www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzA2NTI4MDI1NDk3MDYxOjE2ODUxNzkwMjQ6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"15,937",3.9 
"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,499",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzA2NTI4MDI1NDk3MDYxOjE2ODUxNzkwMjQ6c3BfYXRmX25leHQ6MjAxMTAxODE1MTExOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,168,4.3 
Wildcraft Streak 2.0 Plus Laptop Backpack 20L (Black),"1,689",www.amazon.in/Wildcraft-Streak-Laptop-Backpack-Black/dp/B07YYLL4MP/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-163,44,4.1 
Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase for Men/Women with RainCover (Grey),None,www.amazon.in/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-164,932,4.4 
Half Moon Valex Unisex School Bag/Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men & Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,549,www.amazon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-165,16,4.4 
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),239,www.amazon.in/DZert-Fabric-Multicolour-Spiderman-Printed/dp/B07BNS3KNX/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-166,"1,447",3.8 
"Luv Lap LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",319,www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-167,641,4.4 
COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),"1,333",www.amazon.in/COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-168,"9,978",4.3 
Lavie Women's Betula Medium Tote Bag | Ladies Purse Handbag,959,www.amazon.in/Lavie-Betula-Womens-Tote-Purple/dp/B08J8MV1GM/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-169,"19,448",4.1 
"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",849,www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-170,"1,085",3.8 
"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzA2NTI4MDI1NDk3MDYxOjE2ODUxNzkwMjQ6c3BfbXRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_171_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,442,4.1 
"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","6,999",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzA2NTI4MDI1NDk3MDYxOjE2ODUxNzkwMjQ6c3BfbXRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685179024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,51,4.5 
F Gear Burner Art Lthr Black 22 Ltrs Laptop Backpack (3344),752,www.amazon.in/F-Gear-Burner-Art-Black-Laptop-Backpack/dp/B085QX7J7R/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-173,457,4.2 
Tommy Hilfiger Zander Unisex Polyester 15 Inch Laptop Backpack Red + Black,"2,589",www.amazon.in/Tommy-Hilfiger-Zander-Polyester-Backpack/dp/B0BBQGW74Q/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-174,2,3.5 
motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),"1,549",www.amazon.in/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-175,"2,485",4.5 
DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,339,www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-176,"2,401",3.8 
Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,199",www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1685179024&sprefix=ba%2Caps%2C283&sr=8-177,"1,223",4.1 
